time,P-109523,P-118383
2018-09-17 11:55:00,6562.0,2573.0
2018-09-17 12:00:00,6636.0,2625.0
2018-09-17 12:05:00,6561.0,2573.0
2018-09-17 12:10:00,6595.0,2603.0
2018-09-17 12:15:00,6564.0,2552.0
2018-09-17 12:20:00,6666.0,2621.0
2018-09-17 12:25:00,6487.0,2579.0
2018-09-17 12:30:00,6468.0,2598.0
2018-09-17 12:35:00,6496.0,2576.0
2018-09-17 12:40:00,6457.0,2571.0
2018-09-17 12:45:00,6344.0,2500.0
2018-09-17 12:50:00,6317.0,2525.0
2018-09-17 12:55:00,6218.0,2504.0
2018-09-17 13:00:00,6247.0,2464.0
2018-09-17 13:05:00,6218.0,2480.0
2018-09-17 13:10:00,6215.0,2502.0
2018-09-17 13:15:00,6175.0,2448.0
2018-09-17 13:20:00,6177.0,2437.0
2018-09-17 13:25:00,6064.0,2478.0
2018-09-17 13:30:00,5933.0,2455.0
2018-09-17 13:35:00,5823.0,2382.0
2018-09-17 13:40:00,5683.0,2391.0
2018-09-17 13:45:00,5459.0,2246.0
2018-09-17 13:50:00,5386.0,2116.0
2018-09-17 13:55:00,5193.0,2104.0
2018-09-17 14:00:00,5131.0,2111.0
2018-09-17 14:05:00,5164.0,2134.0
2018-09-17 14:10:00,5245.0,2171.0
2018-09-17 14:15:00,5329.0,2144.0
2018-09-17 14:20:00,5241.0,2144.0
2018-09-17 14:25:00,5230.0,2140.0
2018-09-17 14:30:00,5200.0,2142.0
2018-09-17 14:35:00,5219.0,2153.0
2018-09-17 14:40:00,5281.0,2153.0
2018-09-17 14:45:00,5409.0,2140.0
2018-09-17 14:50:00,5413.0,2155.0
2018-09-17 14:55:00,5460.0,2152.0
2018-09-17 15:00:00,5407.0,2205.0
2018-09-17 15:05:00,5559.0,2198.0
2018-09-17 15:10:00,5521.0,2135.0
2018-09-17 15:15:00,5638.0,2238.0
2018-09-17 15:20:00,5490.0,2248.0
2018-09-17 15:25:00,5477.0,2219.0
2018-09-17 15:30:00,5430.0,2193.0
2018-09-17 15:35:00,5506.0,2147.0
2018-09-17 15:40:00,5588.0,2242.0
2018-09-17 15:45:00,5518.0,2219.0
2018-09-17 15:50:00,5605.0,2172.0
2018-09-17 15:55:00,5676.0,2274.0
2018-09-17 16:00:00,5606.0,2194.0
2018-09-17 16:05:00,5674.0,2226.0
2018-09-17 16:10:00,5702.0,2284.0
2018-09-17 16:15:00,5808.0,2263.0
2018-09-17 16:20:00,5827.0,2284.0
2018-09-17 16:25:00,5943.0,2345.0
2018-09-17 16:30:00,6208.0,2312.0
2018-09-17 16:35:00,6205.0,2432.0
2018-09-17 16:40:00,6246.0,2395.0
2018-09-17 16:45:00,6096.0,2332.0
2018-09-17 16:50:00,6214.0,2408.0
2018-09-17 16:55:00,6190.0,2391.0
2018-09-17 17:00:00,6346.0,2413.0
2018-09-17 17:05:00,6336.0,2423.0
2018-09-17 17:10:00,6375.0,2473.0
2018-09-17 17:15:00,6814.0,2609.0
2018-09-17 17:20:00,6709.0,2577.0
2018-09-17 17:25:00,6892.0,2561.0
2018-09-17 17:30:00,6782.0,2544.0
2018-09-17 17:35:00,6886.0,2670.0
2018-09-17 17:40:00,6954.0,2559.0
2018-09-17 17:45:00,6717.0,2700.0
2018-09-17 17:50:00,6545.0,2691.0
2018-09-17 17:55:00,6446.0,2628.0
2018-09-17 18:00:00,6549.0,2648.0
2018-09-17 18:05:00,6499.0,2657.0
2018-09-17 18:10:00,6534.0,2650.0
2018-09-17 18:15:00,6468.0,2590.0
2018-09-17 18:20:00,6574.0,2695.0
2018-09-17 18:25:00,6585.0,2628.0
2018-09-17 18:30:00,6531.0,2698.0
2018-09-17 18:35:00,6546.0,2707.0
2018-09-17 18:40:00,6478.0,2665.0
2018-09-17 18:45:00,6430.0,2581.0
2018-09-17 18:50:00,6428.0,2699.0
2018-09-17 18:55:00,6451.0,2698.0
2018-09-17 19:00:00,6473.0,2544.0
2018-09-17 19:05:00,6334.0,2621.0
2018-09-17 19:10:00,6477.0,2621.0
2018-09-17 19:15:00,6526.0,2617.0
2018-09-17 19:20:00,6497.0,2571.0
2018-09-17 19:25:00,6537.0,2650.0
2018-09-17 19:30:00,6393.0,2660.0
2018-09-17 19:35:00,6384.0,2650.0
2018-09-17 19:40:00,6485.0,2674.0
2018-09-17 19:45:00,6303.0,2731.0
2018-09-17 19:50:00,6445.0,2645.0
2018-09-17 19:55:00,6430.0,2680.0
2018-09-17 20:00:00,6316.0,2685.0
2018-09-17 20:05:00,6353.0,2596.0
2018-09-17 20:10:00,6396.0,2587.0
2018-09-17 20:15:00,6503.0,2622.0
2018-09-17 20:20:00,6480.0,2681.0
2018-09-17 20:25:00,6522.0,2662.0
2018-09-17 20:30:00,6532.0,2657.0
2018-09-17 20:35:00,6411.0,2618.0
2018-09-17 20:40:00,6607.0,2630.0
2018-09-17 20:45:00,6343.0,2582.0
2018-09-17 20:50:00,6460.0,2628.0
2018-09-17 20:55:00,6503.0,2644.0
2018-09-17 21:00:00,6485.0,2662.0
2018-09-17 21:05:00,6525.0,2627.0
2018-09-17 21:10:00,6575.0,2687.0
2018-09-17 21:15:00,6486.0,2589.0
2018-09-17 21:20:00,6530.0,2652.0
2018-09-17 21:25:00,6621.0,2586.0
2018-09-17 21:30:00,6479.0,2669.0
2018-09-17 21:35:00,6448.0,2598.0
2018-09-17 21:40:00,6311.0,2595.0
2018-09-17 21:45:00,6407.0,2518.0
2018-09-17 21:50:00,6743.0,2600.0
2018-09-17 21:55:00,6685.0,2570.0
2018-09-17 22:00:00,6671.0,2576.0
2018-09-17 22:05:00,6697.0,2577.0
2018-09-17 22:10:00,6462.0,2539.0
2018-09-17 22:15:00,6480.0,2518.0
2018-09-17 22:20:00,6447.0,2511.0
2018-09-17 22:25:00,5929.0,2406.0
2018-09-17 22:30:00,5896.0,2392.0
2018-09-17 22:35:00,5889.0,2337.0
2018-09-17 22:40:00,5768.0,2278.0
2018-09-17 22:45:00,5732.0,2366.0
2018-09-17 22:50:00,5001.0,2107.0
2018-09-17 22:55:00,5146.0,2120.0
2018-09-17 23:00:00,5060.0,2126.0
2018-09-17 23:05:00,4992.0,2102.0
2018-09-17 23:10:00,4854.0,2048.0
2018-09-17 23:15:00,4802.0,2072.0
2018-09-17 23:20:00,4812.0,2028.0
2018-09-17 23:25:00,4694.0,2057.0
2018-09-17 23:30:00,4713.0,2058.0
2018-09-17 23:35:00,4627.0,2042.0
2018-09-17 23:40:00,4593.0,1991.0
2018-09-17 23:45:00,3833.0,1743.0
2018-09-17 23:50:00,3820.0,1743.0
2018-09-17 23:55:00,3765.0,1755.0
2018-09-18 00:00:00,3750.0,1744.0
2018-09-18 00:05:00,3828.0,1752.0
2018-09-18 00:10:00,3673.0,1723.0
2018-09-18 00:15:00,3734.0,1718.0
2018-09-18 00:20:00,3663.0,1705.0
2018-09-18 00:25:00,3629.0,1677.0
2018-09-18 00:30:00,3598.0,1698.0
2018-09-18 00:35:00,3611.0,1695.0
2018-09-18 00:40:00,3534.0,1651.0
2018-09-18 00:45:00,3654.0,1670.0
2018-09-18 00:50:00,3544.0,1675.0
2018-09-18 00:55:00,3431.0,1680.0
2018-09-18 01:00:00,3300.0,1672.0
2018-09-18 01:05:00,3247.0,1603.0
2018-09-18 01:10:00,3199.0,1605.0
2018-09-18 01:15:00,3230.0,1607.0
2018-09-18 01:20:00,3308.0,1640.0
2018-09-18 01:25:00,3196.0,1608.0
2018-09-18 01:30:00,3242.0,1636.0
2018-09-18 01:35:00,3260.0,1641.0
2018-09-18 01:40:00,3175.0,1636.0
2018-09-18 01:45:00,2850.0,1406.0
2018-09-18 01:50:00,2734.0,1374.0
2018-09-18 01:55:00,2664.0,1402.0
2018-09-18 02:00:00,2694.0,1394.0
2018-09-18 02:05:00,2773.0,1399.0
2018-09-18 02:10:00,2752.0,1379.0
2018-09-18 02:15:00,2669.0,1383.0
2018-09-18 02:20:00,2747.0,1385.0
2018-09-18 02:25:00,2734.0,1393.0
2018-09-18 02:30:00,2708.0,1395.0
2018-09-18 02:35:00,2732.0,1411.0
2018-09-18 02:40:00,2763.0,1395.0
2018-09-18 02:45:00,2747.0,1402.0
2018-09-18 02:50:00,2742.0,1404.0
2018-09-18 02:55:00,2847.0,1416.0
2018-09-18 03:00:00,2724.0,1382.0
2018-09-18 03:05:00,2684.0,1343.0
2018-09-18 03:10:00,2729.0,1352.0
2018-09-18 03:15:00,2750.0,1370.0
2018-09-18 03:20:00,2834.0,1385.0
2018-09-18 03:25:00,2758.0,1365.0
2018-09-18 03:30:00,2707.0,1388.0
2018-09-18 03:35:00,2747.0,1373.0
2018-09-18 03:40:00,2799.0,1395.0
2018-09-18 03:45:00,2898.0,1432.0
2018-09-18 03:50:00,2755.0,1423.0
2018-09-18 03:55:00,2862.0,1394.0
2018-09-18 04:00:00,2939.0,1433.0
2018-09-18 04:05:00,2792.0,1403.0
2018-09-18 04:10:00,2752.0,1414.0
2018-09-18 04:15:00,2751.0,1403.0
2018-09-18 04:20:00,2757.0,1410.0
2018-09-18 04:25:00,2771.0,1422.0
2018-09-18 04:30:00,2874.0,1443.0
2018-09-18 04:35:00,3065.0,1452.0
2018-09-18 04:40:00,3025.0,1464.0
2018-09-18 04:45:00,2960.0,1463.0
2018-09-18 04:50:00,3102.0,1530.0
2018-09-18 04:55:00,3223.0,1549.0
2018-09-18 05:00:00,3262.0,1551.0
2018-09-18 05:05:00,3309.0,1572.0
2018-09-18 05:10:00,3392.0,1648.0
2018-09-18 05:15:00,3618.0,1641.0
2018-09-18 05:20:00,3705.0,1721.0
2018-09-18 05:25:00,3948.0,1770.0
2018-09-18 05:30:00,4089.0,1836.0
2018-09-18 05:35:00,4309.0,1869.0
2018-09-18 05:40:00,4492.0,1933.0
2018-09-18 05:45:00,5482.0,2266.0
2018-09-18 05:50:00,5632.0,2254.0
2018-09-18 05:55:00,5738.0,2273.0
2018-09-18 06:00:00,5969.0,2360.0
2018-09-18 06:05:00,6123.0,2468.0
2018-09-18 06:10:00,6811.0,2654.0
2018-09-18 06:15:00,6302.0,2534.0
2018-09-18 06:20:00,6473.0,2653.0
2018-09-18 06:25:00,6861.0,2894.0
2018-09-18 06:30:00,6927.0,2846.0
2018-09-18 06:35:00,6594.0,2910.0
2018-09-18 06:40:00,6569.0,2913.0
2018-09-18 06:45:00,6643.0,2813.0
2018-09-18 06:50:00,6631.0,2882.0
2018-09-18 06:55:00,6947.0,3008.0
2018-09-18 07:00:00,6923.0,2844.0
2018-09-18 07:05:00,6896.0,2994.0
2018-09-18 07:10:00,6926.0,2960.0
2018-09-18 07:15:00,6955.0,3034.0
2018-09-18 07:20:00,7024.0,3009.0
2018-09-18 07:25:00,6896.0,2919.0
2018-09-18 07:30:00,6812.0,3053.0
2018-09-18 07:35:00,6739.0,2874.0
2018-09-18 07:40:00,6827.0,2971.0
2018-09-18 07:45:00,6931.0,2884.0
2018-09-18 07:50:00,6843.0,2915.0
2018-09-18 07:55:00,6621.0,2980.0
2018-09-18 08:00:00,6707.0,2929.0
2018-09-18 08:05:00,6641.0,2975.0
2018-09-18 08:10:00,6835.0,3011.0
2018-09-18 08:15:00,6618.0,2911.0
2018-09-18 08:20:00,6636.0,2923.0
2018-09-18 08:25:00,6554.0,2916.0
2018-09-18 08:30:00,6643.0,2823.0
2018-09-18 08:35:00,6705.0,2831.0
2018-09-18 08:40:00,6871.0,2902.0
2018-09-18 08:45:00,6743.0,2963.0
2018-09-18 08:50:00,6639.0,2889.0
2018-09-18 08:55:00,6711.0,2843.0
2018-09-18 09:00:00,6671.0,2793.0
2018-09-18 09:05:00,6740.0,2819.0
2018-09-18 09:10:00,6745.0,2925.0
2018-09-18 09:15:00,6789.0,2868.0
2018-09-18 09:20:00,6705.0,2972.0
2018-09-18 09:25:00,6764.0,2790.0
2018-09-18 09:30:00,6730.0,2885.0
2018-09-18 09:35:00,6626.0,2880.0
2018-09-18 09:40:00,6648.0,2875.0
2018-09-18 09:45:00,6641.0,2867.0
2018-09-18 09:50:00,6666.0,2834.0
2018-09-18 09:55:00,6622.0,2792.0
2018-09-18 10:00:00,6534.0,2868.0
2018-09-18 10:05:00,6560.0,2871.0
2018-09-18 10:10:00,6486.0,2790.0
2018-09-18 10:15:00,6439.0,2863.0
2018-09-18 10:20:00,6375.0,2841.0
2018-09-18 10:25:00,6447.0,2815.0
2018-09-18 10:30:00,6340.0,2780.0
2018-09-18 10:35:00,6316.0,2783.0
2018-09-18 10:40:00,6722.0,2763.0
2018-09-18 10:45:00,6766.0,2673.0
2018-09-18 10:50:00,6791.0,2684.0
2018-09-18 10:55:00,6725.0,2763.0
2018-09-18 11:00:00,6768.0,2791.0
2018-09-18 11:05:00,6803.0,2710.0
2018-09-18 11:10:00,6745.0,2782.0
2018-09-18 11:15:00,6758.0,2670.0
2018-09-18 11:20:00,6730.0,2801.0
2018-09-18 11:25:00,6760.0,2750.0
2018-09-18 11:30:00,6766.0,2774.0
2018-09-18 11:35:00,6663.0,2733.0
2018-09-18 11:40:00,6697.0,2893.0
2018-09-18 11:45:00,6727.0,2736.0
2018-09-18 11:50:00,6755.0,2749.0
2018-09-18 11:55:00,6734.0,2700.0
2018-09-18 12:00:00,6616.0,2697.0
2018-09-18 12:05:00,6737.0,2683.0
2018-09-18 12:10:00,6761.0,2814.0
2018-09-18 12:15:00,6594.0,2722.0
2018-09-18 12:20:00,6607.0,2710.0
2018-09-18 12:25:00,7056.0,2788.0
2018-09-18 12:30:00,7050.0,2805.0
2018-09-18 12:35:00,7088.0,2671.0
2018-09-18 12:40:00,7022.0,2746.0
2018-09-18 12:45:00,7048.0,2732.0
2018-09-18 12:50:00,6824.0,2710.0
2018-09-18 12:55:00,6908.0,2694.0
2018-09-18 13:00:00,6863.0,2698.0
2018-09-18 13:05:00,6922.0,2654.0
2018-09-18 13:10:00,6855.0,2696.0
2018-09-18 13:15:00,6856.0,2611.0
2018-09-18 13:20:00,6797.0,2618.0
2018-09-18 13:25:00,6753.0,2721.0
2018-09-18 13:30:00,6831.0,2712.0
2018-09-18 13:35:00,6732.0,2746.0
2018-09-18 13:40:00,6469.0,2570.0
2018-09-18 13:45:00,6483.0,2515.0
2018-09-18 13:50:00,5851.0,2363.0
2018-09-18 13:55:00,6159.0,2424.0
2018-09-18 14:00:00,6239.0,2411.0
2018-09-18 14:05:00,6209.0,2397.0
2018-09-18 14:10:00,6051.0,2404.0
2018-09-18 14:15:00,6133.0,2421.0
2018-09-18 14:20:00,6063.0,2408.0
2018-09-18 14:25:00,6079.0,2410.0
2018-09-18 14:30:00,6061.0,2326.0
2018-09-18 14:35:00,6029.0,2326.0
2018-09-18 14:40:00,5948.0,2403.0
2018-09-18 14:45:00,5902.0,2397.0
2018-09-18 14:50:00,5950.0,2332.0
2018-09-18 14:55:00,6121.0,2432.0
2018-09-18 15:00:00,5942.0,2389.0
2018-09-18 15:05:00,5982.0,2386.0
2018-09-18 15:10:00,6056.0,2353.0
2018-09-18 15:15:00,5989.0,2426.0
2018-09-18 15:20:00,5848.0,2365.0
2018-09-18 15:25:00,5956.0,2337.0
2018-09-18 15:30:00,5761.0,2305.0
2018-09-18 15:35:00,5974.0,2295.0
2018-09-18 15:40:00,5843.0,2351.0
2018-09-18 15:45:00,5907.0,2327.0
2018-09-18 15:50:00,5906.0,2437.0
2018-09-18 15:55:00,6129.0,2441.0
2018-09-18 16:00:00,6066.0,2329.0
2018-09-18 16:05:00,6130.0,2440.0
2018-09-18 16:10:00,6223.0,2463.0
2018-09-18 16:15:00,6342.0,2403.0
2018-09-18 16:20:00,6181.0,2476.0
2018-09-18 16:25:00,6289.0,2442.0
2018-09-18 16:30:00,6398.0,2461.0
2018-09-18 16:35:00,6120.0,2441.0
2018-09-18 16:40:00,5787.0,2408.0
2018-09-18 16:45:00,5735.0,2448.0
2018-09-18 16:50:00,5822.0,2451.0
2018-09-18 16:55:00,5865.0,2517.0
2018-09-18 17:00:00,5959.0,2510.0
2018-09-18 17:05:00,5919.0,2484.0
2018-09-18 17:10:00,6222.0,2483.0
2018-09-18 17:15:00,6060.0,2516.0
2018-09-18 17:20:00,6156.0,2477.0
2018-09-18 17:25:00,6648.0,2666.0
2018-09-18 17:30:00,6668.0,2644.0
2018-09-18 17:35:00,6659.0,2656.0
2018-09-18 17:40:00,6758.0,2706.0
2018-09-18 17:45:00,6708.0,2689.0
2018-09-18 17:50:00,6643.0,2698.0
2018-09-18 17:55:00,6630.0,2777.0
2018-09-18 18:00:00,6772.0,2802.0
2018-09-18 18:05:00,6798.0,2704.0
2018-09-18 18:10:00,6705.0,2718.0
2018-09-18 18:15:00,6323.0,2803.0
2018-09-18 18:20:00,6384.0,2888.0
2018-09-18 18:25:00,6356.0,2801.0
2018-09-18 18:30:00,6288.0,2761.0
2018-09-18 18:35:00,6316.0,2815.0
2018-09-18 18:40:00,6375.0,2797.0
2018-09-18 18:45:00,6242.0,2805.0
2018-09-18 18:50:00,6416.0,2848.0
2018-09-18 18:55:00,6367.0,2830.0
2018-09-18 19:00:00,6270.0,2769.0
2018-09-18 19:05:00,6349.0,2778.0
2018-09-18 19:10:00,6247.0,2805.0
2018-09-18 19:15:00,6226.0,2792.0
2018-09-18 19:20:00,6327.0,2808.0
2018-09-18 19:25:00,6317.0,2770.0
2018-09-18 19:30:00,6820.0,2828.0
2018-09-18 19:35:00,6671.0,2814.0
2018-09-18 19:40:00,6762.0,2779.0
2018-09-18 19:45:00,6733.0,2809.0
2018-09-18 19:50:00,6745.0,2825.0
2018-09-18 19:55:00,6719.0,2864.0
2018-09-18 20:00:00,6801.0,2796.0
2018-09-18 20:05:00,6681.0,2844.0
2018-09-18 20:10:00,6728.0,2775.0
2018-09-18 20:15:00,6758.0,2809.0
2018-09-18 20:20:00,6755.0,2900.0
2018-09-18 20:25:00,6908.0,2856.0
2018-09-18 20:30:00,6854.0,2857.0
2018-09-18 20:35:00,6151.0,2962.0
2018-09-18 20:40:00,6125.0,2934.0
2018-09-18 20:45:00,6040.0,2937.0
2018-09-18 20:50:00,6074.0,2899.0
2018-09-18 20:55:00,6101.0,2731.0
2018-09-18 21:00:00,6125.0,2859.0
2018-09-18 21:05:00,6065.0,2863.0
2018-09-18 21:10:00,6078.0,2804.0
2018-09-18 21:15:00,5890.0,2798.0
2018-09-18 21:20:00,5927.0,2780.0
2018-09-18 21:25:00,5851.0,2768.0
2018-09-18 21:30:00,5934.0,2707.0
2018-09-18 21:35:00,5880.0,2781.0
2018-09-18 21:40:00,5873.0,2771.0
2018-09-18 21:45:00,5805.0,2694.0
2018-09-18 21:50:00,5689.0,2752.0
2018-09-18 21:55:00,5721.0,2687.0
2018-09-18 22:00:00,6236.0,2695.0
2018-09-18 22:05:00,6209.0,2586.0
2018-09-18 22:10:00,5987.0,2525.0
2018-09-18 22:15:00,6002.0,2568.0
2018-09-18 22:20:00,5963.0,2490.0
2018-09-18 22:25:00,5893.0,2499.0
2018-09-18 22:30:00,5867.0,2520.0
2018-09-18 22:35:00,5018.0,2294.0
2018-09-18 22:40:00,5194.0,2335.0
2018-09-18 22:45:00,5171.0,2309.0
2018-09-18 22:50:00,5008.0,2268.0
2018-09-18 22:55:00,4993.0,2251.0
2018-09-18 23:00:00,4858.0,2299.0
2018-09-18 23:05:00,4752.0,2170.0
2018-09-18 23:10:00,5329.0,2156.0
2018-09-18 23:15:00,5253.0,2124.0
2018-09-18 23:20:00,4397.0,1895.0
2018-09-18 23:25:00,4426.0,1884.0
2018-09-18 23:30:00,4496.0,1885.0
2018-09-18 23:35:00,4506.0,1917.0
2018-09-18 23:40:00,4389.0,1877.0
2018-09-18 23:45:00,4349.0,1836.0
2018-09-18 23:50:00,4183.0,1860.0
2018-09-18 23:55:00,3822.0,1715.0
2018-09-19 00:00:00,3764.0,1714.0
2018-09-19 00:05:00,3766.0,1709.0
2018-09-19 00:10:00,3742.0,1712.0
2018-09-19 00:15:00,3759.0,1731.0
2018-09-19 00:20:00,3771.0,1704.0
2018-09-19 00:25:00,3664.0,1691.0
2018-09-19 00:30:00,3656.0,1681.0
2018-09-19 00:35:00,3635.0,1715.0
2018-09-19 00:40:00,3593.0,1649.0
2018-09-19 00:45:00,3476.0,1631.0
2018-09-19 00:50:00,3398.0,1606.0
2018-09-19 00:55:00,3369.0,1609.0
2018-09-19 01:00:00,3320.0,1593.0
2018-09-19 01:05:00,3299.0,1588.0
2018-09-19 01:10:00,3223.0,1585.0
2018-09-19 01:15:00,3207.0,1570.0
2018-09-19 01:20:00,3122.0,1576.0
2018-09-19 01:25:00,3036.0,1549.0
2018-09-19 01:30:00,3049.0,1527.0
2018-09-19 01:35:00,3127.0,1546.0
2018-09-19 01:40:00,3009.0,1531.0
2018-09-19 01:45:00,3136.0,1532.0
2018-09-19 01:50:00,3029.0,1555.0
2018-09-19 01:55:00,3146.0,1565.0
2018-09-19 02:00:00,3149.0,1531.0
2018-09-19 02:05:00,3092.0,1419.0
2018-09-19 02:10:00,2740.0,1379.0
2018-09-19 02:15:00,2839.0,1402.0
2018-09-19 02:20:00,2858.0,1407.0
2018-09-19 02:25:00,2792.0,1399.0
2018-09-19 02:30:00,2759.0,1395.0
2018-09-19 02:35:00,2690.0,1400.0
2018-09-19 02:40:00,2802.0,1438.0
2018-09-19 02:45:00,2774.0,1384.0
2018-09-19 02:50:00,2788.0,1407.0
2018-09-19 02:55:00,2846.0,1431.0
2018-09-19 03:00:00,2936.0,1428.0
2018-09-19 03:05:00,2856.0,1438.0
2018-09-19 03:10:00,2852.0,1409.0
2018-09-19 03:15:00,2837.0,1442.0
2018-09-19 03:20:00,2825.0,1423.0
2018-09-19 03:25:00,2866.0,1432.0
2018-09-19 03:30:00,2927.0,1442.0
2018-09-19 03:35:00,2925.0,1447.0
2018-09-19 03:40:00,2878.0,1437.0
2018-09-19 03:45:00,2945.0,1422.0
2018-09-19 03:50:00,3090.0,1446.0
2018-09-19 03:55:00,2933.0,1438.0
2018-09-19 04:00:00,2941.0,1450.0
2018-09-19 04:05:00,2832.0,1419.0
2018-09-19 04:10:00,2993.0,1492.0
2018-09-19 04:15:00,3017.0,1514.0
2018-09-19 04:20:00,2974.0,1478.0
2018-09-19 04:25:00,3116.0,1501.0
2018-09-19 04:30:00,3206.0,1539.0
2018-09-19 04:35:00,3061.0,1519.0
2018-09-19 04:40:00,3175.0,1532.0
2018-09-19 04:45:00,3188.0,1549.0
2018-09-19 04:50:00,3266.0,1594.0
2018-09-19 04:55:00,3497.0,1660.0
2018-09-19 05:00:00,3631.0,1640.0
2018-09-19 05:05:00,3657.0,1692.0
2018-09-19 05:10:00,3706.0,1741.0
2018-09-19 05:15:00,3775.0,1729.0
2018-09-19 05:20:00,3962.0,1838.0
2018-09-19 05:25:00,4165.0,1887.0
2018-09-19 05:30:00,4252.0,1893.0
2018-09-19 05:35:00,4388.0,1937.0
2018-09-19 05:40:00,4722.0,1998.0
2018-09-19 05:45:00,5697.0,2306.0
2018-09-19 05:50:00,5881.0,2295.0
2018-09-19 05:55:00,5894.0,2347.0
2018-09-19 06:00:00,6091.0,2433.0
2018-09-19 06:05:00,6577.0,2667.0
2018-09-19 06:10:00,6690.0,2608.0
2018-09-19 06:15:00,6437.0,2580.0
2018-09-19 06:20:00,6325.0,2601.0
2018-09-19 06:25:00,6940.0,2835.0
2018-09-19 06:30:00,6992.0,2813.0
2018-09-19 06:35:00,6930.0,2805.0
2018-09-19 06:40:00,6526.0,2966.0
2018-09-19 06:45:00,6592.0,3003.0
2018-09-19 06:50:00,6577.0,2891.0
2018-09-19 06:55:00,6605.0,2964.0
2018-09-19 07:00:00,6307.0,2951.0
2018-09-19 07:05:00,6200.0,2981.0
2018-09-19 07:10:00,6209.0,3029.0
2018-09-19 07:15:00,6314.0,3061.0
2018-09-19 07:20:00,6323.0,3031.0
2018-09-19 07:25:00,6301.0,3008.0
2018-09-19 07:30:00,6168.0,2991.0
2018-09-19 07:35:00,6237.0,3063.0
2018-09-19 07:40:00,6250.0,3022.0
2018-09-19 07:45:00,6217.0,3004.0
2018-09-19 07:50:00,6208.0,2872.0
2018-09-19 07:55:00,6296.0,2932.0
2018-09-19 08:00:00,6239.0,2914.0
2018-09-19 08:05:00,6177.0,3013.0
2018-09-19 08:10:00,6240.0,3092.0
2018-09-19 08:15:00,6150.0,3012.0
2018-09-19 08:20:00,6063.0,2975.0
2018-09-19 08:25:00,6089.0,2996.0
2018-09-19 08:30:00,6225.0,2983.0
2018-09-19 08:35:00,6815.0,2912.0
2018-09-19 08:40:00,6796.0,2898.0
2018-09-19 08:45:00,6850.0,2862.0
2018-09-19 08:50:00,6889.0,2923.0
2018-09-19 08:55:00,7028.0,2894.0
2018-09-19 09:00:00,6833.0,2925.0
2018-09-19 09:05:00,6837.0,2909.0
2018-09-19 09:10:00,6879.0,2857.0
2018-09-19 09:15:00,6840.0,2866.0
2018-09-19 09:20:00,6933.0,2955.0
2018-09-19 09:25:00,6834.0,2940.0
2018-09-19 09:30:00,6919.0,2908.0
2018-09-19 09:35:00,6978.0,2911.0
2018-09-19 09:40:00,6808.0,2822.0
2018-09-19 09:45:00,6644.0,2983.0
2018-09-19 09:50:00,6661.0,2869.0
2018-09-19 09:55:00,6666.0,2873.0
2018-09-19 10:00:00,6430.0,2885.0
2018-09-19 10:05:00,6393.0,2832.0
2018-09-19 10:10:00,6501.0,2789.0
2018-09-19 10:15:00,6227.0,2737.0
2018-09-19 10:20:00,6316.0,2827.0
2018-09-19 10:25:00,6255.0,2836.0
2018-09-19 10:30:00,6296.0,2789.0
2018-09-19 10:35:00,6261.0,2770.0
2018-09-19 10:40:00,6327.0,2741.0
2018-09-19 10:45:00,6161.0,2796.0
2018-09-19 10:50:00,6244.0,2854.0
2018-09-19 10:55:00,6134.0,2770.0
2018-09-19 11:00:00,6246.0,2830.0
2018-09-19 11:05:00,6321.0,2768.0
2018-09-19 11:10:00,6190.0,2786.0
2018-09-19 11:15:00,6264.0,2766.0
2018-09-19 11:20:00,6560.0,2769.0
2018-09-19 11:25:00,6725.0,2821.0
2018-09-19 11:30:00,6909.0,2771.0
2018-09-19 11:35:00,6756.0,2834.0
2018-09-19 11:40:00,6703.0,2796.0
2018-09-19 11:45:00,6700.0,2744.0
2018-09-19 11:50:00,6631.0,2763.0
2018-09-19 11:55:00,6833.0,2776.0
2018-09-19 12:00:00,6738.0,2800.0
2018-09-19 12:05:00,6721.0,2813.0
2018-09-19 12:10:00,6700.0,2831.0
2018-09-19 12:15:00,6657.0,2848.0
2018-09-19 12:20:00,6646.0,2726.0
2018-09-19 12:25:00,6587.0,2706.0
2018-09-19 12:30:00,6597.0,2791.0
2018-09-19 12:35:00,6605.0,2756.0
2018-09-19 12:40:00,6572.0,2818.0
2018-09-19 12:45:00,6436.0,2787.0
2018-09-19 12:50:00,6448.0,2781.0
2018-09-19 12:55:00,6475.0,2665.0
2018-09-19 13:00:00,5953.0,2535.0
2018-09-19 13:05:00,6030.0,2542.0
2018-09-19 13:10:00,6015.0,2528.0
2018-09-19 13:15:00,6059.0,2610.0
2018-09-19 13:20:00,5807.0,2497.0
2018-09-19 13:25:00,6045.0,2410.0
2018-09-19 13:30:00,6006.0,2400.0
2018-09-19 13:35:00,6080.0,2402.0
2018-09-19 13:40:00,5973.0,2387.0
2018-09-19 13:45:00,5951.0,2383.0
2018-09-19 13:50:00,6121.0,2404.0
2018-09-19 13:55:00,5968.0,2397.0
2018-09-19 14:00:00,5985.0,2410.0
2018-09-19 14:05:00,5951.0,2349.0
2018-09-19 14:10:00,5826.0,2392.0
2018-09-19 14:15:00,5831.0,2344.0
2018-09-19 14:20:00,5940.0,2310.0
2018-09-19 14:25:00,5959.0,2341.0
2018-09-19 14:30:00,5962.0,2401.0
